State,Units,Coal (K short tons),Natural Gas (M cubic ft),Crude Oil (K barrels),Fuel Ethanol (K barrels),Biodiesel (K barrels),Renewable Diesel (K barrels)
Alabama,Physical,13011.0,57.0,7329.0,NA,NA,NA
Alabama,Physical,14832.0,203.0,8064.0,NA,NA,NA
Alabama,Physical,14219.0,252.0,8030.0,NA,NA,NA
Alabama,Physical,15486.0,248.0,7348.0,NA,NA,NA
Alabama,Physical,16440.0,230.0,7635.0,NA,NA,NA
Alabama,Physical,17456.0,180.0,7701.0,NA,NA,NA
Alabama,Physical,20560.0,627.0,7263.0,NA,NA,NA
Alabama,Physical,17945.0,355.0,7832.0,NA,NA,NA
Alabama,Physical,20814.0,3644.0,9934.0,NA,NA,NA
Alabama,Physical,19230.0,11271.0,11677.0,NA,NA,NA
Alabama,Physical,19824.0,27865.0,13323.0,NA,NA,NA
Alabama,Physical,22644.0,37814.0,13477.0,NA,NA,NA
Alabama,Physical,21537.0,41427.0,14706.0,NA,NA,NA
Alabama,Physical,21545.0,57227.0,18252.0,NA,NA,NA
Alabama,Physical,20553.0,85599.0,19829.0,NA,NA,NA
Alabama,Physical,24176.0,85815.0,19161.0,NA,NA,NA
Alabama,Physical,26403.0,65294.0,22153.0,NA,NA,NA
Alabama,Physical,24467.0,79244.0,20680.0,0.0,NA,NA
Alabama,Physical,26556.0,75003.0,20014.0,0.0,NA,NA
Alabama,Physical,23812.0,90801.0,18746.0,0.0,NA,NA
Alabama,Physical,27088.0,101822.0,19804.0,0.0,NA,NA
Alabama,Physical,27797.0,107342.0,21581.0,0.0,NA,NA
Alabama,Physical,25826.0,107184.0,21122.0,0.0,NA,NA
Alabama,Physical,25540.0,117241.0,20607.0,0.0,NA,NA
Alabama,Physical,26518.0,129524.0,20797.0,0.0,NA,NA
Alabama,Physical,27992.0,128411.0,19813.0,0.0,NA,NA
Alabama,Physical,29030.0,135276.0,18538.0,0.0,NA,NA
Alabama,Physical,27269.0,170847.0,18637.0,0.0,NA,NA
Alabama,Physical,25796.0,275805.0,19025.0,0.0,NA,NA
Alabama,Physical,24768.0,301509.0,18677.0,0.0,NA,NA
Alabama,Physical,23266.0,394770.0,18345.0,0.0,NA,NA
Alabama,Physical,24640.0,375958.0,18731.0,0.0,NA,NA
Alabama,Physical,24637.0,378786.0,16868.0,0.0,NA,NA
Alabama,Physical,24468.0,388596.0,14832.0,0.0,NA,NA
Alabama,Physical,23013.0,392394.0,12398.0,0.0,NA,NA
Alabama,Physical,19504.0,381701.0,11123.0,0.0,NA,NA
Alabama,Physical,19324.0,363467.0,10457.0,0.0,NA,NA
Alabama,Physical,19513.0,356810.0,9334.0,0.0,0.0,0.0
Alabama,Physical,19061.0,356061.0,8636.0,0.0,0.0,0.0
Alabama,Physical,20207.0,346145.0,7894.0,0.0,0.0,0.0
Alabama,Physical,22329.0,316021.0,7443.0,0.0,0.0,0.0
Alabama,Physical,21453.0,296528.0,7861.0,0.0,0.0,0.0
Alabama,Physical,19022.0,286220.0,7539.0,0.0,0.0,0.0
Alabama,Physical,19522.0,270407.0,7171.0,0.0,100.0,0.0
Alabama,Physical,21157.0,257884.0,7696.0,0.0,114.0,0.0
Alabama,Physical,19171.0,236029.0,7189.0,0.0,8.0,0.0
Alabama,Physical,20396.0,222932.0,7155.0,0.0,0.0,0.0
Alabama,Physical,19381.0,195581.0,8373.0,0.0,0.0,0.0
Alabama,Physical,19455.0,215710.0,9525.0,0.0,26.0,0.0
Alabama,Physical,18628.0,196326.0,10408.0,0.0,586.0,0.0
Alabama,Physical,16377.0,181060.0,9831.0,0.0,426.0,0.0
Alabama,Physical,13193.0,168246.0,9694.0,0.0,356.0,0.0
Alabama,Physical,9643.0,164815.0,8112.0,0.0,351.0,0.0
Alabama,Physical,12861.0,150038.0,6832.0,0.0,292.0,0.0
Alabama,Physical,14783.0,139477.0,5887.0,0.0,304.0,0.0
Alabama,Physical,14124.0,130069.0,4859.0,0.0,275.0,0.0
Alabama,Physical,12151.0,117030.0,4.0,0.0,287.0,0.0
Alabama,Physical,9444.0,107233.0,4.0,0.0,297.0,0.0
Alabama,Physical,10460.0,95790.0,3820.0,0.0,302.0,0.0
Alaska,Physical,722.0,246.0,559.0,NA,NA,NA
Alaska,Physical,893.0,7255.0,11128.0,NA,NA,NA
Alaska,Physical,927.0,11267.0,14358.0,NA,NA,NA
Alaska,Physical,925.0,14438.0,29126.0,NA,NA,NA
Alaska,Physical,750.0,17343.0,66204.0,NA,NA,NA
Alaska,Physical,667.0,50864.0,73953.0,NA,NA,NA
Alaska,Physical,549.0,111576.0,83616.0,NA,NA,NA
Alaska,Physical,698.0,121618.0,79494.0,NA,NA,NA
Alaska,Physical,668.0,125596.0,72893.0,NA,NA,NA
Alaska,Physical,694.0,131007.0,72323.0,NA,NA,NA
Alaska,Physical,700.0,128935.0,70603.0,NA,NA,NA
Alaska,Physical,766.0,160270.0,69834.0,NA,NA,NA
Alaska,Physical,706.0,166072.0,63398.0,NA,NA,NA
Alaska,Physical,705.0,187889.0,169201.0,NA,NA,NA
Alaska,Physical,731.0,203088.0,448620.0,NA,NA,NA
Alaska,Physical,789.0,220754.0,511335.0,NA,NA,NA
Alaska,Physical,791.0,230588.0,591646.0,NA,NA,NA
Alaska,Physical,808.0,242564.0,587337.0,0.0,NA,NA
Alaska,Physical,833.0,264364.0,618910.0,0.0,NA,NA
Alaska,Physical,786.0,276691.0,625527.0,0.0,NA,NA
Alaska,Physical,859.0,289129.0,630401.0,0.0,NA,NA
Alaska,Physical,1433.0,321346.0,666233.0,0.0,NA,NA
Alaska,Physical,1570.0,304841.0,681310.0,0.0,NA,NA
Alaska,Physical,1492.0,359837.0,715955.0,0.0,NA,NA
Alaska,Physical,1745.0,378638.0,738143.0,0.0,NA,NA
Alaska,Physical,1582.0,393729.0,683979.0,0.0,NA,NA
Alaska,Physical,1706.0,402907.0,647309.0,0.0,NA,NA
Alaska,Physical,1436.0,437822.0,656349.0,0.0,NA,NA
Alaska,Physical,1534.0,443597.0,627322.0,0.0,NA,NA
Alaska,Physical,1601.0,430350.0,577495.0,0.0,NA,NA
Alaska,Physical,1567.0,555402.0,568951.0,0.0,NA,NA
Alaska,Physical,1698.0,469550.0,541654.0,0.0,NA,NA
Alaska,Physical,1481.0,480828.0,509999.0,0.0,NA,NA
Alaska,Physical,1450.0,468311.0,472949.0,0.0,NA,NA
Alaska,Physical,1344.0,466648.0,428850.0,0.0,NA,NA
Alaska,Physical,1565.0,462967.0,383199.0,0.0,NA,NA
Alaska,Physical,1641.0,458995.0,355199.0,0.0,NA,NA
Alaska,Physical,1514.0,471440.0,351411.0,0.0,0.0,0.0
Alaska,Physical,1146.0,463301.0,359382.0,0.0,0.0,0.0
Alaska,Physical,1081.0,489757.0,355603.0,0.0,0.0,0.0
Alaska,Physical,1512.0,471899.0,332441.0,0.0,0.0,0.0
Alaska,Physical,1454.0,487282.0,315387.0,0.0,0.0,0.0
Alaska,Physical,1425.0,444724.0,270481.0,0.0,0.0,0.0
Alaska,Physical,1324.0,433485.0,263595.0,0.0,0.0,0.0
Alaska,Physical,1477.0,398442.0,249893.0,0.0,0.0,0.0
Alaska,Physical,1860.0,397077.0,235510.0,0.0,0.0,0.0
Alaska,Physical,2151.0,374226.0,218904.0,0.0,0.0,0.0
Alaska,Physical,2149.0,356225.0,204829.0,0.0,0.0,0.0
Alaska,Physical,2052.0,351259.0,192401.0,0.0,0.0,0.0
Alaska,Physical,1632.0,338182.0,187923.0,0.0,0.0,0.0
Alaska,Physical,1502.0,345310.0,181130.0,0.0,0.0,0.0
Alaska,Physical,1177.0,343625.0,176229.0,0.0,4.0,0.0
Alaska,Physical,932.0,332749.0,179378.0,0.0,5.0,0.0
Alaska,Physical,959.0,344385.0,180547.0,0.0,5.0,0.0
Alaska,Physical,902.0,341315.0,174801.0,0.0,3.0,0.0
Alaska,Physical,975.0,329361.0,169947.0,0.0,0.0,0.0
Alaska,Physical,1021.0,339.0,163852.0,0.0,0.0,0.0
Alaska,Physical,1042.0,354660.0,159623.0,0.0,0.0,0.0
Alaska,Physical,1014.0,373141.0,159611.0,0.0,0.0,0.0
Arizona,Physical,6.0,0.0,73.0,NA,NA,NA
Arizona,Physical,0.0,3106.0,97.0,NA,NA,NA
Arizona,Physical,0.0,3161.0,132.0,NA,NA,NA
Arizona,Physical,1.0,1255.0,2924.0,NA,NA,NA
Arizona,Physical,0.0,881.0,3370.0,NA,NA,NA
Arizona,Physical,0.0,1136.0,2433.0,NA,NA,NA
Arizona,Physical,132.0,1101.0,1784.0,NA,NA,NA
Arizona,Physical,1146.0,868.0,1236.0,NA,NA,NA
Arizona,Physical,2954.0,442.0,993.0,NA,NA,NA
Arizona,Physical,3247.0,125.0,804.0,NA,NA,NA
Arizona,Physical,6448.0,224.0,740.0,NA,NA,NA
Arizona,Physical,6986.0,208.0,635.0,NA,NA,NA
Arizona,Physical,10420.0,262.0,519.0,NA,NA,NA
Arizona,Physical,11059.0,240.0,427.0,NA,NA,NA
Arizona,Physical,9054.0,286.0,418.0,NA,NA,NA
Arizona,Physical,11389.0,247.0,472.0,NA,NA,NA
Arizona,Physical,10905.0,214.0,406.0,NA,NA,NA
Arizona,Physical,11609.0,187.0,357.0,0.0,NA,NA
Arizona,Physical,12364.0,99.0,335.0,0.0,NA,NA
Arizona,Physical,11404.0,132.0,237.0,0.0,NA,NA
Arizona,Physical,11522.0,45.0,215.0,0.0,NA,NA
Arizona,Physical,9625.0,85.0,175.0,0.0,NA,NA
Arizona,Physical,11556.0,63.0,161.0,0.0,NA,NA
Arizona,Physical,11379.0,60.0,131.0,0.0,NA,NA
Arizona,Physical,12398.0,56.0,113.0,0.0,NA,NA
Arizona,Physical,11935.0,1360.0,137.0,0.0,NA,NA
Arizona,Physical,11304.0,2125.0,121.0,0.0,NA,NA
Arizona,Physical,13203.0,1225.0,111.0,0.0,NA,NA
Arizona,Physical,12512.0,771.0,94.0,0.0,NA,NA
Arizona,Physical,12173.0,597.0,73.0,0.0,NA,NA
Arizona,Physical,13056.0,752.0,65.0,0.0,NA,NA
Arizona,Physical,11947.0,558.0,71.0,0.0,NA,NA
Arizona,Physical,10442.0,463.0,84.0,0.0,NA,NA
Arizona,Physical,11723.0,452.0,82.0,0.0,NA,NA
Arizona,Physical,11315.0,457.0,78.0,0.0,NA,NA
Arizona,Physical,11787.0,474.0,66.0,0.0,NA,NA
Arizona,Physical,13111.0,368.0,59.0,0.0,NA,NA
Arizona,Physical,13418.0,307.0,59.0,0.0,0.0,0.0
Arizona,Physical,12804.0,301.0,63.0,0.0,0.0,0.0
Arizona,Physical,12059.0,443.0,47.0,0.0,0.0,0.0
Arizona,Physical,12731.0,331.0,54.0,0.0,0.0,0.0
Arizona,Physical,12072.0,233.0,50.0,0.0,0.0,0.0
Arizona,Physical,8216.0,611.0,55.0,0.0,0.0,0.0
Arizona,Physical,7983.0,655.0,43.0,659.0,9.0,0.0
Arizona,Physical,8025.0,523.0,54.0,1290.0,76.0,0.0
Arizona,Physical,7474.0,712.0,46.0,1308.0,40.0,0.0
Arizona,Physical,7753.0,183.0,37.0,1176.0,0.0,0.0
Arizona,Physical,8111.0,168.0,37.0,1144.0,0.0,0.0
Arizona,Physical,7493.0,117.0,52.0,807.0,0.0,0.0
Arizona,Physical,7603.0,72.0,60.0,0.0,24.0,0.0
Arizona,Physical,8051.0,106.0,56.0,1057.0,24.0,0.0
Arizona,Physical,6805.0,95.0,37.0,1154.0,2.0,0.0
Arizona,Physical,5423.0,47.0,8.0,1078.0,10.0,0.0
Arizona,Physical,6221.0,56.0,13.0,1155.0,0.0,0.0
Arizona,Physical,6550.0,42.0,10.0,1184.0,0.0,0.0
Arizona,Physical,3843.0,66.0,7.0,531.0,0.0,0.0
Arizona,Physical,0.0,5.0,0.0,0.0,0.0,0.0
Arizona,Physical,229.0,6.0,0.0,0.0,0.0,0.0
Arizona,Physical,198.0,6.0,0.0,0.0,0.0,NA
Arkansas,Physical,409.0,55451.0,30117.0,NA,NA,NA
Arkansas,Physical,226.0,82831.0,25930.0,NA,NA,NA
Arkansas,Physical,236.0,105174.0,23824.0,NA,NA,NA
Arkansas,Physical,189.0,116522.0,21075.0,NA,NA,NA
Arkansas,Physical,211.0,156627.0,19464.0,NA,NA,NA
Arkansas,Physical,228.0,169257.0,18049.0,NA,NA,NA
Arkansas,Physical,268.0,181351.0,18035.0,NA,NA,NA
Arkansas,Physical,276.0,172154.0,18263.0,NA,NA,NA
Arkansas,Physical,428.0,166522.0,18519.0,NA,NA,NA
Arkansas,Physical,434.0,157529.0,18016.0,NA,NA,NA
Arkansas,Physical,455.0,123975.0,16527.0,NA,NA,NA
Arkansas,Physical,488.0,116237.0,16133.0,NA,NA,NA
Arkansas,Physical,534.0,109533.0,18097.0,NA,NA,NA
Arkansas,Physical,563.0,104096.0,20202.0,NA,NA,NA
Arkansas,Physical,519.0,106792.0,20329.0,NA,NA,NA
Arkansas,Physical,251.0,109452.0,18869.0,NA,NA,NA
Arkansas,Physical,319.0,111808.0,18210.0,NA,NA,NA
Arkansas,Physical,229.0,92986.0,18352.0,0.0,NA,NA
Arkansas,Physical,161.0,124611.0,18849.0,0.0,NA,NA
Arkansas,Physical,88.0,127561.0,18849.0,0.0,NA,NA
Arkansas,Physical,82.0,135161.0,18730.0,0.0,NA,NA
Arkansas,Physical,80.0,155099.0,19044.0,0.0,NA,NA
Arkansas,Physical,167.0,131075.0,15778.0,0.0,NA,NA
Arkansas,Physical,84.0,141151.0,14230.0,0.0,NA,NA
Arkansas,Physical,276.0,166573.0,13606.0,0.0,NA,NA
Arkansas,Physical,70.0,174158.0,11261.0,0.0,NA,NA
Arkansas,Physical,59.0,174956.0,10386.0,0.0,NA,NA
Arkansas,Physical,52.0,164702.0,10305.0,0.0,NA,NA
Arkansas,Physical,58.0,202479.0,10260.0,0.0,NA,NA
Arkansas,Physical,44.0,196370.0,9975.0,0.0,NA,NA
Arkansas,Physical,51.0,187673.0,9568.0,0.0,NA,NA
Arkansas,Physical,29.0,187242.0,8910.0,0.0,NA,NA
Arkansas,Physical,21.0,221822.0,8814.0,0.0,NA,NA
Arkansas,Physical,18.0,208514.0,8429.0,0.0,NA,NA
Arkansas,Physical,24.0,188372.0,7998.0,0.0,NA,NA
Arkansas,Physical,22.0,170006.0,7150.0,0.0,NA,NA
Arkansas,Physical,12.0,171642.0,7154.0,0.0,NA,NA
Arkansas,Physical,17.0,166804.0,7592.0,0.0,0.0,0.0
Arkansas,Physical,14.0,161871.0,7252.0,0.0,0.0,0.0
Arkansas,Physical,8.0,169599.0,7209.0,0.0,0.0,0.0
Arkansas,Physical,7.0,187069.0,6747.0,0.0,0.0,0.0
Arkansas,Physical,3.0,190533.0,6175.0,0.0,39.0,0.0
Arkansas,Physical,23.0,270293.0,5948.0,0.0,176.0,0.0
Arkansas,Physical,83.0,269886.0,6031.0,0.0,184.0,0.0
Arkansas,Physical,69.0,446457.0,6079.0,0.0,281.0,0.0
Arkansas,Physical,5.0,679952.0,5755.0,0.0,274.0,0.0
Arkansas,Physical,32.0,926639.0,5733.0,0.0,185.0,0.0
Arkansas,Physical,133.0,1072212.0,7938.0,0.0,702.0,0.0
Arkansas,Physical,98.0,1146168.0,6604.0,0.0,492.0,0.0
Arkansas,Physical,59.0,1139654.0,6669.0,0.0,874.0,0.0
Arkansas,Physical,94.0,1122733.0,6775.0,0.0,635.0,0.0
Arkansas,Physical,91.0,1010382.0,6229.0,0.0,815.0,0.0
Arkansas,Physical,49.0,823196.0,5519.0,0.0,990.0,0.0
Arkansas,Physical,43.0,694676.0,5288.0,0.0,1244.0,0.0
Arkansas,Physical,0.0,589985.0,5004.0,0.0,1748.0,0.0
Arkansas,Physical,0.0,524757.0,4833.0,0.0,1581.0,0.0
Arkansas,Physical,0.0,481.0,4143.0,0.0,1553.0,0.0
Arkansas,Physical,0.0,448.0,4.0,0.0,1115.0,0.0
Arkansas,Physical,0.0,416196.0,4445.0,0.0,1132.0,0.0
California,Physical,0.0,517535.0,305352.0,NA,NA,NA
California,Physical,0.0,660384.0,316428.0,NA,NA,NA
California,Physical,0.0,689607.0,345295.0,NA,NA,NA
California,Physical,0.0,681080.0,359219.0,NA,NA,NA
California,Physical,0.0,714893.0,373422.0,NA,NA,NA
California,Physical,0.0,677689.0,365348.0,NA,NA,NA
California,Physical,0.0,649117.0,347157.0,NA,NA,NA
California,Physical,0.0,612629.0,327380.0,NA,NA,NA
California,Physical,0.0,487278.0,324459.0,NA,NA,NA
California,Physical,0.0,449369.0,317257.0,NA,NA,NA
California,Physical,0.0,365354.0,306219.0,NA,NA,NA
California,Physical,0.0,318308.0,306764.0,NA,NA,NA
California,Physical,0.0,354334.0,312044.0,NA,NA,NA
California,Physical,0.0,311462.0,337351.0,NA,NA,NA
California,Physical,0.0,311084.0,335201.0,NA,NA,NA
California,Physical,0.0,248206.0,341297.0,NA,NA,NA
California,Physical,0.0,309434.0,346804.0,NA,NA,NA
California,Physical,0.0,380359.0,365370.0,0.0,NA,NA
California,Physical,0.0,383977.0,373176.0,0.0,NA,NA
California,Physical,0.0,415324.0,374161.0,0.0,NA,NA
California,Physical,0.0,476333.0,381621.0,0.0,NA,NA
California,Physical,71.0,491283.0,394002.0,91.0,NA,NA
California,Physical,0.0,462218.0,378059.0,97.0,NA,NA
California,Physical,46.0,424621.0,364608.0,106.0,NA,NA
California,Physical,54.0,399663.0,354730.0,107.0,NA,NA
California,Physical,41.0,362860.0,331174.0,101.0,NA,NA
California,Physical,61.0,362748.0,320868.0,85.0,NA,NA
California,Physical,57.0,378384.0,319497.0,100.0,NA,NA
California,Physical,103.0,365632.0,305488.0,105.0,NA,NA
California,Physical,0.0,315851.0,293090.0,111.0,NA,NA
California,Physical,0.0,309427.0,286060.0,123.0,NA,NA
California,Physical,0.0,279555.0,278977.0,119.0,NA,NA
California,Physical,0.0,286494.0,282409.0,49.0,NA,NA
California,Physical,0.0,285690.0,285172.0,87.0,NA,NA
California,Physical,0.0,315277.0,283627.0,103.0,NA,NA
California,Physical,0.0,382715.0,273017.0,95.0,NA,NA
California,Physical,0.0,376580.0,271132.0,115.0,NA,NA
California,Physical,0.0,377824.0,260663.0,126.0,3.0,0.0
California,Physical,0.0,360205.0,257898.0,172.0,14.0,0.0
California,Physical,0.0,337216.0,248093.0,202.0,19.0,0.0
California,Physical,0.0,319919.0,240138.0,185.0,30.0,0.0
California,Physical,0.0,317637.0,230230.0,363.0,65.0,0.0
California,Physical,0.0,315209.0,223015.0,936.0,74.0,0.0
California,Physical,0.0,307160.0,218518.0,2128.0,77.0,0.0
California,Physical,0.0,296469.0,214533.0,2270.0,105.0,0.0
California,Physical,0.0,276575.0,207262.0,1178.0,82.0,0.0
California,Physical,0.0,286841.0,200370.0,1443.0,60.0,0.0
California,Physical,0.0,250177.0,196172.0,3674.0,227.0,109.0
California,Physical,0.0,246822.0,197211.0,3564.0,272.0,92.0
California,Physical,0.0,252310.0,198928.0,3533.0,589.0,106.0
California,Physical,0.0,238988.0,204766.0,4514.0,578.0,101.0
California,Physical,0.0,236648.0,201284.0,4650.0,747.0,137.0
California,Physical,0.0,205025.0,186079.0,4717.0,1081.0,655.0
California,Physical,0.0,212458.0,173403.0,5051.0,1001.0,1007.0
California,Physical,0.0,202617.0,160658.0,5170.0,1095.0,0.0
California,Physical,196823.0,156350.0,4632.0,1011.0,0.0,155.0
California,Physical,142221.0,2710.0,896.0,0.0,136.0,136.0
California,Physical,2293.0,993.0,3328.0,0.0,136220.0,124727.0
California,Physical,1960.0,1274.0,3407.0,NA,(s),0.5
Colorado,Physical,3607.0,107404.0,47469.0,NA,NA,NA
Colorado,Physical,4790.0,126381.0,33511.0,NA,NA,NA
Colorado,Physical,5222.0,136667.0,33492.0,NA,NA,NA
Colorado,Physical,5439.0,116857.0,33905.0,NA,NA,NA
Colorado,Physical,5558.0,121424.0,31937.0,NA,NA,NA
Colorado,Physical,5530.0,118754.0,28294.0,NA,NA,NA
Colorado,Physical,6025.0,105804.0,24723.0,NA,NA,NA
Colorado,Physical,5337.0,108537.0,27391.0,NA,NA,NA
Colorado,Physical,5522.0,116949.0,32015.0,NA,NA,NA
Colorado,Physical,6233.0,137725.0,36590.0,NA,NA,NA
Colorado,Physical,6896.0,144629.0,37508.0,NA,NA,NA
Colorado,Physical,8219.0,171629.0,38089.0,NA,NA,NA
Colorado,Physical,9437.0,183972.0,38992.0,NA,NA,NA
Colorado,Physical,11989.0,188792.0,39460.0,NA,NA,NA
Colorado,Physical,13814.0,183693.0,36797.0,NA,NA,NA
Colorado,Physical,18491.0,191239.0,32324.0,NA,NA,NA
Colorado,Physical,18846.0,188001.0,29802.0,NA,NA,NA
Colorado,Physical,19897.0,195706.0,30303.0,4.0,NA,NA
Colorado,Physical,18318.0,209892.0,30545.0,12.0,NA,NA
Colorado,Physical,16732.0,163545.0,29050.0,22.0,NA,NA
Colorado,Physical,17967.0,173257.0,28845.0,27.0,NA,NA
Colorado,Physical,17243.0,178233.0,30246.0,29.0,NA,NA
Colorado,Physical,15237.0,163684.0,29309.0,31.0,NA,NA
Colorado,Physical,14420.0,164557.0,28802.0,34.0,NA,NA
Colorado,Physical,15912.0,191544.0,32352.0,34.0,NA,NA
Colorado,Physical,17123.0,216737.0,30655.0,32.0,NA,NA
Colorado,Physical,18910.0,242997.0,30453.0,27.0,NA,NA
Colorado,Physical,17834.0,285961.0,31382.0,31.0,NA,NA
Colorado,Physical,19226.0,323041.0,29787.0,28.0,NA,NA
Colorado,Physical,21886.0,400985.0,29398.0,31.0,NA,NA
Colorado,Physical,25304.0,453207.0,28613.0,29.0,NA,NA
Colorado,Physical,25710.0,523084.0,27977.0,27.0,NA,NA
Colorado,Physical,24886.0,572071.0,24953.0,11.0,NA,NA
Colorado,Physical,27449.0,637375.0,25617.0,19.0,NA,NA
Colorado,Physical,29631.0,696321.0,22364.0,22.0,NA,NA
Colorado,Physical,29989.0,722738.0,18469.0,20.0,NA,NA
Colorado,Physical,29137.0,752985.0,18481.0,23.0,NA,NA
Colorado,Physical,33372.0,817206.0,16520.0,25.0,0.0,0.0
Colorado,Physical,35103.0,937245.0,20522.0,33.0,0.0,0.0
Colorado,Physical,35831.0,1011285.0,21508.0,39.0,0.0,0.0
Colorado,Physical,39870.0,1079235.0,22532.0,35.0,0.0,0.0
Colorado,Physical,38510.0,1133086.0,23227.0,111.0,162.0,0.0
Colorado,Physical,36322.0,1202821.0,24501.0,1506.0,276.0,0.0
Colorado,Physical,36384.0,1242571.0,26183.0,2196.0,337.0,0.0
Colorado,Physical,32028.0,1389399.0,29946.0,2932.0,0.0,0.0
Colorado,Physical,28267.0,1499070.0,30394.0,2974.0,0.0,0.0
Colorado,Physical,25163.0,1578379.0,33068.0,3362.0,0.0,0.0
Colorado,Physical,26890.0,1637576.0,39517.0,3424.0,0.0,0.0
Colorado,Physical,28566.0,1709376.0,49760.0,3409.0,0.0,0.0
Colorado,Physical,24236.0,1604860.0,66219.0,3447.0,0.0,0.0
Colorado,Physical,24007.0,1643487.0,95661.0,3324.0,0.0,0.0
Colorado,Physical,18879.0,1688733.0,122196.0,3479.0,0.0,0.0
Colorado,Physical,12634.0,1685756.0,115993.0,3413.0,0.0,0.0
Colorado,Physical,15047.0,1706364.0,129957.0,3477.0,0.0,0.0
Colorado,Physical,14026.0,1847402.0,169160.0,3457.0,0.0,0.0
Colorado,Physical,12868.0,1986916.0,192238.0,3287.0,0.0,0.0
Colorado,Physical,10035.0,1996.0,171635.0,3212.0,0.0,0.0
Colorado,Physical,11875.0,1890.0,153423.0,3382.0,0.0,0.0
Colorado,Physical,12793.0,1833019.0,160149.0,3620.0,0.0,0.0
Connecticut,Physical,0.0,0.0,0.0,NA,NA,NA
Connecticut,Physical,0.0,0.0,0.0,NA,NA,NA
Connecticut,Physical,0.0,0.0,0.0,NA,NA,NA
Connecticut,Physical,0.0,0.0,0.0,NA,NA,NA
Connecticut,Physical,0.0,0.0,0.0,NA,NA,NA
Connecticut,Physical,0.0,0.0,0.0,NA,NA,NA
Connecticut,Physical,0.0,0.0,0.0,NA,NA,NA
Connecticut,Physical,0.0,0.0,0.0,NA,NA,NA
Connecticut,Physical,0.0,0.0,0.0,NA,NA,NA
Connecticut,Physical,0.0,0.0,0.0,NA,NA,NA
Connecticut,Physical,0.0,0.0,0.0,NA,NA,NA
Connecticut,Physical,0.0,0.0,0.0,NA,NA,NA
Connecticut,Physical,0.0,0.0,0.0,NA,NA,NA
Connecticut,Physical,0.0,0.0,0.0,NA,NA,NA
Connecticut,Physical,0.0,0.0,0.0,NA,NA,NA
Connecticut,Physical,0.0,0.0,0.0,NA,NA,NA
Connecticut,Physical,0.0,0.0,0.0,NA,NA,NA
Connecticut,Physical,0.0,0.0,0.0,0.0,NA,NA
Connecticut,Physical,0.0,0.0,0.0,0.0,NA,NA
Connecticut,Physical,0.0,0.0,0.0,0.0,NA,NA
Connecticut,Physical,0.0,0.0,0.0,0.0,NA,NA
Connecticut,Physical,0.0,0.0,0.0,0.0,NA,NA
Connecticut,Physical,0.0,0.0,0.0,0.0,NA,NA
Connecticut,Physical,0.0,0.0,0.0,0.0,NA,NA
Connecticut,Physical,0.0,0.0,0.0,0.0,NA,NA
Connecticut,Physical,0.0,0.0,0.0,0.0,NA,NA
Connecticut,Physical,0.0,0.0,0.0,0.0,NA,NA
Connecticut,Physical,0.0,0.0,0.0,0.0,NA,NA
Connecticut,Physical,0.0,0.0,0.0,0.0,NA,NA
Connecticut,Physical,0.0,0.0,0.0,0.0,NA,NA
Connecticut,Physical,0.0,0.0,0.0,0.0,NA,NA
Connecticut,Physical,0.0,0.0,0.0,0.0,NA,NA
Connecticut,Physical,0.0,0.0,0.0,0.0,NA,NA
Connecticut,Physical,0.0,0.0,0.0,0.0,NA,NA
Connecticut,Physical,0.0,0.0,0.0,0.0,NA,NA
Connecticut,Physical,0.0,0.0,0.0,0.0,NA,NA
Connecticut,Physical,0.0,0.0,0.0,0.0,NA,NA
Connecticut,Physical,0.0,0.0,0.0,0.0,0.0,0.0
Connecticut,Physical,0.0,0.0,0.0,0.0,0.0,0.0
Connecticut,Physical,0.0,0.0,0.0,0.0,0.0,0.0
Connecticut,Physical,0.0,0.0,0.0,0.0,0.0,0.0
Connecticut,Physical,0.0,0.0,0.0,0.0,0.0,0.0
Connecticut,Physical,0.0,0.0,0.0,0.0,13.0,0.0
Connecticut,Physical,0.0,0.0,0.0,0.0,27.0,0.0
Connecticut,Physical,0.0,0.0,0.0,0.0,20.0,0.0
Connecticut,Physical,0.0,0.0,0.0,0.0,18.0,0.0
Connecticut,Physical,0.0,0.0,0.0,0.0,10.0,0.0
Connecticut,Physical,0.0,0.0,0.0,0.0,33.0,0.0
Connecticut,Physical,0.0,0.0,0.0,0.0,31.0,0.0
Connecticut,Physical,0.0,0.0,0.0,0.0,132.0,0.0
Connecticut,Physical,0.0,0.0,0.0,0.0,118.0,0.0
Connecticut,Physical,0.0,0.0,0.0,0.0,132.0,0.0
Connecticut,Physical,0.0,0.0,0.0,0.0,275.0,0.0
Connecticut,Physical,0.0,0.0,0.0,0.0,254.0,0.0
Connecticut,Physical,0.0,0.0,0.0,0.0,423.0,0.0
Connecticut,Physical,0.0,0.0,0.0,0.0,434.0,0.0
Connecticut,Physical,0.0,0.0,0.0,0.0,484.0,0.0
Connecticut,Physical,0.0,0.0,0.0,0.0,559.0,0.0
Connecticut,Physical,0.0,0.0,0.0,0.0,529.0,0.0
Delaware,Physical,0.0,0.0,0.0,NA,NA,NA
Delaware,Physical,0.0,0.0,0.0,NA,NA,NA
Delaware,Physical,0.0,0.0,0.0,NA,NA,NA
Delaware,Physical,0.0,0.0,0.0,NA,NA,NA
